cement_opc,scm_flyash,scm_ggbs,silica_sand,locally_avail_sand,w_b,hrwr_b,perc_of_fibre,aspect_ratio,tensile_strength,density,youngs_modulus,elongation,compressive_stregth
522.5,0.0,0.0,724.0,930.0,176.0,9.56,0,0,-1.0,2352.5,-1.0,0,68.255
495.0,0.0,0.0,720.0,925.0,176.0,10.67,0,0,-1.0,2316.0,-1.0,0,72.75999999999999
467.5,0.0,0.0,716.0,920.0,176.0,12.0,0,0,-1.0,2279.5,-1.0,0,71.74000000000001
440.0,82.5,0.0,713.0,916.0,176.0,8.22,0,0,-1.0,2327.5,-1.0,0,67.32000000000001
330.0,165.0,0.0,699.0,898.0,176.0,9.11,0,0,-1.0,2268.0,-1.0,0,57.12
220.0,247.5,0.0,685.0,880.0,176.0,8.89,0,0,-1.0,2208.5,-1.0,0,50.915
440.0,0.0,82.5,721.0,927.0,176.0,9.78,0,0,-1.0,2346.5,-1.0,0,67.66
330.0,0.0,165.0,716.0,920.0,176.0,10.78,0,0,-1.0,2307.0,-1.0,0,74.375
220.0,0.0,247.5,710.0,912.0,176.0,10.22,0,0,-1.0,2265.5,-1.0,0,71.825
440.0,55.0,55.0,720.0,924.0,176.0,8.0,0,0,-1.0,2370.0,-1.0,0,65.36500000000001
330.0,110.0,110.0,711.0,913.0,176.0,7.5,0,0,-1.0,2350.0,-1.0,0,52.870000000000005
220.0,165.0,165.0,703.0,903.0,176.0,4.44,0,0,-1.0,2332.0,-1.0,0,58.904999999999994
440.0,41.3,41.3,717.0,922.0,176.0,6.4,0,0,-1.0,2337.6,-1.0,0,66.80999999999999
330.0,82.5,82.5,707.0,909.0,176.0,6.48,0,0,-1.0,2287.0,-1.0,0,61.795
220.0,123.8,123.8,697.0,896.0,176.0,8.0,0,0,-1.0,2236.6,-1.0,0,54.654999999999994
125.0,62.5,62.5,880.0,1100.0,172.0,5.0,0,0,-1.0,2402.0,-1.0,0,40.1
125.0,62.5,62.5,880.0,1100.0,172.0,5.0,0,0,-1.0,2402.0,-1.0,0,36.0
87.5,62.5,100.0,880.0,1100.0,172.0,5.0,0,0,-1.0,2402.0,-1.0,0,31.8
87.5,62.5,100.0,880.0,1100.0,172.0,5.0,0,0,-1.0,2402.0,-1.0,0,34.0
175.0,87.5,87.5,880.0,1100.0,172.0,5.0,0,0,-1.0,2502.0,-1.0,0,52.0
175.0,87.5,87.5,880.0,1100.0,172.0,5.0,0,0,-1.0,2502.0,-1.0,0,52.5
122.5,87.5,140.0,880.0,1100.0,172.0,5.0,0,0,-1.0,2502.0,-1.0,0,44.1
122.5,87.5,140.0,880.0,1100.0,172.0,5.0,0,0,-1.0,2502.0,-1.0,0,54.0
373.0,0.0,42.0,697.0,1035.0,170.0,2.9,0,0,-1.0,2317.0,34.1,0,48.1
290.0,0.0,125.0,697.0,1035.0,170.0,2.9,0,0,-1.0,2317.0,33.3,0,47.1
208.0,0.0,207.0,697.0,1035.0,170.0,2.9,0,0,-1.0,2317.0,32.0,0,46.4
180.0,0.0,90.0,1310.0,879.0,102.6,0.0,0,0,-1.0,2561.6,-1.0,0,70.0
270.0,0.0,90.0,1249.0,833.0,111.6,0.0,0,0,-1.0,2553.6,-1.0,0,65.0
270.0,0.0,90.0,1257.0,843.0,136.8,0.0,0,0,-1.0,2596.8,-1.0,0,79.8
180.0,0.0,180.0,1246.0,831.0,111.6,0.0,0,0,-1.0,2548.6,-1.0,0,64.8
180.0,0.0,180.0,1257.0,843.0,136.8,0.0,0,0,-1.0,2596.8,-1.0,0,79.5
360.0,0.0,90.0,1204.0,808.0,171.0,0.0,0,0,-1.0,2633.0,-1.0,0,83.0
270.0,0.0,180.0,1156.0,771.0,139.5,0.0,0,0,-1.0,2516.5,-1.0,0,71.0
270.0,0.0,180.0,1204.0,808.0,171.0,0.0,0,0,-1.0,2633.0,-1.0,0,70.0
180.0,0.0,270.0,1152.0,768.0,139.5,0.0,0,0,-1.0,2509.5,-1.0,0,65.0
180.0,0.0,270.0,1204.0,808.0,171.0,0.0,0,0,-1.0,2633.0,-1.0,0,71.0
175.0,0.0,37.5,748.0,1135.0,215.0,0.0,0,0,-1.0,2310.5,-1.0,0,15.385000000000002
175.0,0.0,75.0,731.0,1109.0,218.0,0.0,0,0,-1.0,2308.0,-1.0,0,19.974999999999998
175.0,0.0,125.0,707.0,1073.0,223.0,0.0,0,0,-1.0,2303.0,-1.0,0,22.95
175.0,0.0,175.0,681.0,1033.0,230.0,0.0,0,0,-1.0,2294.0,-1.0,0,23.63
175.0,0.0,225.0,654.0,991.0,238.0,0.0,0,0,-1.0,2283.0,-1.0,0,23.119999999999997
175.0,0.0,275.0,624.0,948.0,248.0,0.0,0,0,-1.0,2270.0,-1.0,0,21.335
210.0,0.0,45.0,729.0,1106.0,219.0,0.0,0,0,-1.0,2309.0,-1.0,0,20.060000000000002
210.0,0.0,90.0,707.0,1072.0,224.0,0.0,0,0,-1.0,2303.0,-1.0,0,25.5
210.0,0.0,150.0,677.0,1027.0,231.0,0.0,0,0,-1.0,2295.0,-1.0,0,28.9
210.0,0.0,210.0,645.0,979.0,240.0,0.0,0,0,-1.0,2284.0,-1.0,0,29.665
210.0,0.0,270.0,611.0,927.0,251.0,0.0,0,0,-1.0,2269.0,-1.0,0,29.325
210.0,0.0,330.0,578.0,877.0,261.0,0.0,0,0,-1.0,2256.0,-1.0,0,27.03
245.0,0.0,52.5,708.0,1073.0,225.0,0.0,0,0,-1.0,2303.5,-1.0,0,24.65
245.0,0.0,105.0,683.0,1036.0,230.0,0.0,0,0,-1.0,2299.0,-1.0,0,30.685
245.0,0.0,175.0,647.0,982.0,239.0,0.0,0,0,-1.0,2288.0,-1.0,0,35.19
245.0,0.0,245.0,609.0,924.0,250.0,0.0,0,0,-1.0,2273.0,-1.0,0,35.955
245.0,0.0,315.0,569.0,864.0,263.0,0.0,0,0,-1.0,2256.0,-1.0,0,35.275
245.0,0.0,385.0,526.0,799.0,279.0,0.0,0,0,-1.0,2234.0,-1.0,0,31.875
280.0,0.0,60.0,686.0,1041.0,231.0,0.0,0,0,-1.0,2298.0,-1.0,0,28.645000000000003
280.0,0.0,120.0,659.0,999.0,236.0,0.0,0,0,-1.0,2294.0,-1.0,0,35.529999999999994
280.0,0.0,200.0,617.0,936.0,247.0,0.0,0,0,-1.0,2280.0,-1.0,0,40.375
280.0,0.0,280.0,570.0,866.0,263.0,0.0,0,0,-1.0,2259.0,-1.0,0,41.14
280.0,0.0,360.0,525.0,796.0,278.0,0.0,0,0,-1.0,2239.0,-1.0,0,39.949999999999996
280.0,0.0,440.0,477.0,723.0,295.0,0.0,0,0,-1.0,2215.0,-1.0,0,36.295
300.0,200.0,0.0,644.0,1135.0,140.0,1.5,0,0,-1.0,2419.0,-1.0,0,55.42
300.0,125.0,75.0,647.0,1140.0,140.0,2.0,0,0,-1.0,2427.0,-1.0,0,68.50999999999999
288.0,0.0,72.0,673.5,1108.0,190.8,0.0,0,0,-1.0,2332.3,-1.0,0,31.543499999999998
252.0,0.0,108.0,673.5,1108.0,183.6,0.0,0,0,-1.0,2325.1,-1.0,0,31.0845
216.0,0.0,144.0,673.5,1108.0,183.6,0.0,0,0,-1.0,2325.1,-1.0,0,29.163500000000003
320.0,0.0,137.0,500.0,1285.0,160.0,3.84,0,0,-1.0,2402.0,40.5,0,58.5
274.0,0.0,183.0,500.0,1285.0,160.0,3.29,0,0,-1.0,2402.0,41.0,0,58.0
229.0,0.0,228.0,500.0,1285.0,160.0,2.75,0,0,-1.0,2402.0,40.0,0,54.0
262.87,0.0,159.32,657.19,1139.1,197.1,0.0,0,0,2.76,2415.58,-1.0,0,27.56
219.06,0.0,199.15,657.19,1139.1,197.1,0.0,0,0,3.43,2411.6,-1.0,0,28.8
175.25,0.0,238.99,657.19,1139.1,197.1,0.0,0,0,3.12,2407.6299999999997,-1.0,0,26.1
513.0,0.0,0.0,828.36,817.56,174.42000000000002,5.4,0,0,-1.0,2333.34,-1.0,0,48.875
486.0,0.0,0.0,828.36,817.56,165.24,4.86,0,0,4.8,2297.16,-1.0,0,55.25
459.0,0.0,0.0,828.36,817.56,156.06,4.32,0,0,-1.0,2260.98,-1.0,0,44.71
513.0,0.0,27.0,828.36,817.56,174.42000000000002,4.32,0,0,-1.0,2360.34,-1.0,0,49.3
486.0,0.0,54.0,828.36,817.56,165.24,4.32,0,0,4.47,2351.16,-1.0,0,53.125
459.0,0.0,81.0,828.36,817.56,156.06,4.32,0,0,-1.0,2341.98,-1.0,0,51.0
400.0,100.0,0.0,703.0,1147.0,150.0,7.5,0,0,-1.0,2500.0,-1.0,0,67.405
400.0,0.0,100.0,703.0,1147.0,150.0,7.5,0,0,-1.0,2500.0,-1.0,0,67.915
400.0,50.0,50.0,703.0,1147.0,150.0,7.5,0,0,-1.0,2500.0,-1.0,0,68.595
467.0,0.0,0.0,703.0,1147.0,150.0,7.5,0,0,-1.0,2467.0,-1.0,0,69.02
442.0,78.0,0.0,984.0,678.0,288.96,4.16,0,0,3.75,2470.96,-1.0,0,33.745000000000005
431.6,78.0,0.0,984.0,678.0,288.96,4.16,0,0,3.5,2460.56,-1.0,0,29.75
421.2,78.0,0.0,984.0,678.0,288.96,4.16,0,0,4.15,2450.16,-1.0,0,34.085
410.8,78.0,0.0,984.0,678.0,288.96,4.16,0,0,3.35,2439.76,-1.0,0,31.705
390.0,78.0,52.0,984.0,678.0,288.96,4.16,0,0,3.18,2470.96,-1.0,0,32.47
338.0,78.0,104.0,984.0,678.0,288.96,4.16,0,0,3.8,2470.96,-1.0,0,30.599999999999998
286.0,78.0,156.0,984.0,678.0,288.96,4.16,0,0,4.0,2470.96,-1.0,0,35.870000000000005
312.0,0.0,71.0,710.0,1200.0,195.0,0.0,0,0,3.05,2488.0,-1.0,0,29.75
234.0,0.0,142.0,710.0,1200.0,195.0,0.0,0,0,2.9,2481.0,-1.0,0,28.6875
156.0,0.0,212.0,710.0,1200.0,195.0,0.0,0,0,2.8,2473.0,-1.0,0,24.65
312.0,0.0,71.0,710.0,1174.0,203.0,0.0,0,0,2.86,2470.0,-1.0,0,28.9
234.0,0.0,142.0,710.0,1174.0,203.0,0.0,0,0,2.72,2463.0,-1.0,0,27.625
156.0,0.0,212.0,710.0,1174.0,203.0,0.0,0,0,2.57,2455.0,-1.0,0,24.224999999999998
312.0,0.0,71.0,710.0,1148.0,207.0,0.0,0,0,2.81,2448.0,-1.0,0,27.625
234.0,0.0,142.0,710.0,1148.0,207.0,0.0,0,0,2.72,2441.0,-1.0,0,27.54
156.0,0.0,212.0,710.0,1148.0,207.0,0.0,0,0,2.55,2433.0,-1.0,0,23.8
312.0,0.0,71.0,710.0,1096.0,215.0,0.0,0,0,2.66,2404.0,-1.0,0,23.544999999999998
234.0,0.0,142.0,710.0,1096.0,215.0,0.0,0,0,2.56,2397.0,-1.0,0,22.525
156.0,0.0,212.0,710.0,1096.0,215.0,0.0,0,0,2.36,2389.0,-1.0,0,20.4
273.0,0.0,147.0,692.0,1150.0,168.0,2.9,0,0,-1.0,2430.0,-1.0,0,67.91
273.0,0.0,147.0,688.0,1150.0,168.0,2.9,0,0,-1.0,2426.0,-1.0,0,62.34
360.0,0.0,90.0,482.0,1040.0,203.0,4.95,0,0,2.95,2175.0,12.5,0,28.7
270.0,0.0,180.0,482.0,1040.0,203.0,4.95,0,0,2.76,2175.0,9.5,0,26.5
180.0,0.0,270.0,482.0,1040.0,203.0,4.95,0,0,2.74,2175.0,9.4,0,25.0
435.0,0.0,0.0,772.0,1098.0,154.0,4.31,0,0,-1.0,2459.0,-1.0,0,44.029999999999994
435.0,0.0,0.0,772.0,1098.0,154.0,4.31,0,0,-1.0,2459.0,-1.0,0,44.625
435.0,0.0,0.0,772.0,1098.0,154.0,4.31,0,0,-1.0,2459.0,-1.0,0,45.645
435.0,0.0,43.5,772.0,1098.0,154.0,4.31,0,0,-1.0,2502.5,-1.0,0,40.205
435.0,0.0,87.0,772.0,1098.0,154.0,4.31,0,0,-1.0,2546.0,-1.0,0,41.565
435.0,0.0,174.0,772.0,1098.0,154.0,4.31,0,0,-1.0,2633.0,-1.0,0,42.415
324.0,0.0,36.0,681.0,1160.0,180.0,0.0,0,0,-1.0,2381.0,-1.0,0,29.75
360.0,0.0,90.0,737.0,1105.5,157.5,2.6,0,0,-1.0,2450.0,-1.0,0,48.7
315.0,0.0,135.0,737.0,1105.5,157.5,2.5,0,0,-1.0,2450.0,-1.0,0,50.0
270.0,0.0,180.0,737.0,1105.5,157.5,3.0,0,0,-1.0,2450.0,-1.0,0,26.4
427.5,0.0,0.0,737.0,1105.5,157.5,3.2,0,0,-1.0,2427.5,-1.0,0,54.0
405.0,0.0,0.0,737.0,1105.5,157.5,3.3,0,0,-1.0,2405.0,-1.0,0,58.6
427.5,0.0,0.0,445.73,1432.8,112.5,18.0,0,0,-1.0,2418.5299999999997,38.88,0,91.16
405.0,0.0,0.0,444.19,1427.87,112.5,15.75,0,0,-1.0,2389.56,41.55,0,96.29
382.5,0.0,0.0,442.66,1422.93,112.5,15.75,0,0,-1.0,2360.59,43.03,0,103.95
360.0,0.0,0.0,441.12,1417.99,112.5,13.5,0,0,-1.0,2331.61,40.35,0,98.46
337.5,0.0,0.0,439.59,1413.05,112.5,13.5,0,0,-1.0,2302.64,35.15,0,84.88
427.5,0.0,0.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2353.5,46.08,0,89.845
405.0,0.0,0.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2331.0,47.06,0,96.815
382.5,0.0,0.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2308.5,48.26,0,99.875
405.0,45.0,0.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2376.0,43.74,0,72.845
360.0,90.0,0.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2376.0,43.06,0,71.655
315.0,135.0,0.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2376.0,42.36,0,69.785
360.0,0.0,90.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2376.0,45.04,0,81.005
270.0,0.0,180.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2376.0,44.84,0,74.46
180.0,0.0,270.0,675.0,1125.0,126.0,14.0,0,0,-1.0,2376.0,43.09,0,73.69500000000001
180.0,270.0,0.0,895.0,895.0,135.0,1.0,0,0,-1.0,2375.0,-1.0,0,67.19
180.0,225.0,0.0,895.0,895.0,135.0,1.429,0,0,-1.0,2330.0,-1.0,0,62.85
135.0,135.0,135.0,895.0,895.0,135.0,1.571,0,0,-1.0,2330.0,-1.0,0,66.69
135.0,0.0,315.0,895.0,895.0,135.0,1.286,0,0,-1.0,2375.0,-1.0,0,78.09
135.0,0.0,270.0,895.0,895.0,135.0,2.429,0,0,-1.0,2330.0,-1.0,0,82.47
180.0,270.0,0.0,895.0,895.0,135.0,1.143,0,0,-1.0,2375.0,-1.0,0,46.34
180.0,225.0,0.0,895.0,895.0,135.0,2.929,0,0,-1.0,2330.0,-1.0,0,60.25
135.0,135.0,135.0,895.0,895.0,135.0,2.571,0,0,-1.0,2330.0,-1.0,0,76.75
180.0,225.0,0.0,875.0,875.0,135.0,1.286,0,0,-1.0,2290.0,-1.0,0,56.56
135.0,135.0,135.0,875.0,875.0,135.0,1.286,0,0,-1.0,2290.0,-1.0,0,59.33
135.0,0.0,315.0,875.0,875.0,135.0,1.0,0,0,-1.0,2335.0,-1.0,0,66.85
135.0,0.0,270.0,875.0,875.0,135.0,1.857,0,0,-1.0,2290.0,-1.0,0,66.96
180.0,225.0,0.0,875.0,875.0,135.0,2.357,0,0,-1.0,2290.0,-1.0,0,50.64
135.0,135.0,135.0,875.0,875.0,135.0,2.714,0,0,-1.0,2290.0,-1.0,0,65.64
427.4,23.8,23.8,520.0,1212.0,214.0,0.0,0,0,-1.0,2421.0,-1.0,0,40.375
380.0,47.5,47.5,520.0,1212.0,214.0,0.0,0,0,-1.0,2421.0,-1.0,0,39.984
332.4,71.3,71.3,520.0,1212.0,214.0,0.0,0,0,-1.0,2421.0,-1.0,0,36.464999999999996
427.4,23.8,0.0,520.0,1212.0,214.0,0.0,0,0,-1.0,2397.2,-1.0,0,36.856
427.4,0.0,23.8,520.0,1212.0,214.0,0.0,0,0,-1.0,2397.2,-1.0,0,42.7465
332.4,71.3,47.5,520.0,1212.0,214.0,0.0,0,0,-1.0,2397.2,-1.0,0,35.751
332.4,47.5,71.3,520.0,1212.0,214.0,0.0,0,0,-1.0,2397.2,-1.0,0,41.3865
380.0,47.5,0.0,520.0,1212.0,214.0,0.0,0,0,-1.0,2373.5,-1.0,0,36.3885
332.4,71.3,23.8,520.0,1212.0,214.0,0.0,0,0,-1.0,2373.5,-1.0,0,34.807500000000005
380.0,0.0,47.5,520.0,1212.0,214.0,0.0,0,0,-1.0,2373.5,-1.0,0,43.6135
332.4,23.8,71.3,520.0,1212.0,214.0,0.0,0,0,-1.0,2373.5,-1.0,0,45.5855
332.4,71.3,0.0,520.0,1212.0,214.0,0.0,0,0,-1.0,2349.7,-1.0,0,33.626
332.4,47.5,23.8,520.0,1212.0,214.0,0.0,0,0,-1.0,2349.7,-1.0,0,36.312
332.4,23.8,47.5,520.0,1212.0,214.0,0.0,0,0,-1.0,2349.7,-1.0,0,42.695499999999996
332.4,0.0,71.3,520.0,1212.0,214.0,0.0,0,0,-1.0,2349.7,-1.0,0,39.491
300.0,0.0,100.0,741.0,1137.0,160.0,0.0,0,0,4.16,2438.0,34.5,0,41.65
300.0,0.0,100.0,741.0,1246.0,160.0,0.0,0,0,4.2,2547.0,35.73,0,43.775
300.0,0.0,100.0,741.0,1356.0,160.0,0.0,0,0,4.3,2657.0,36.09,0,44.625
495.0,55.0,0.0,856.9,856.9,137.5,23.4,0,0,-1.0,2401.3,-1.0,0,61.029999999999994
440.0,110.0,0.0,848.8000000000001,848.8000000000001,137.5,22.3,0,0,-1.0,2385.1000000000004,-1.0,0,55.25
385.0,165.0,0.0,840.2,840.2,137.5,21.7,0,0,-1.0,2367.9,-1.0,0,51.0
330.0,220.0,0.0,831.8,831.8,137.5,20.9,0,0,-1.0,2351.1,-1.0,0,46.75
275.0,275.0,0.0,824.0,824.0,137.5,19.5,0,0,-1.0,2335.5,-1.0,0,44.199999999999996
220.0,330.0,0.0,815.7,815.7,137.5,18.7,0,0,-1.0,2318.9,-1.0,0,38.25
495.0,0.0,55.0,840.3000000000001,840.3000000000001,137.5,23.1,0,0,-1.0,2368.1000000000004,-1.0,0,68.0
440.0,0.0,110.0,815.4,815.4,137.5,22.0,0,0,-1.0,2318.3,-1.0,0,69.44500000000001
385.0,0.0,165.0,790.2,790.2,137.5,21.2,0,0,-1.0,2267.9,-1.0,0,70.125
330.0,0.0,220.0,765.3000000000001,765.3000000000001,137.5,20.1,0,0,-1.0,2218.1000000000004,-1.0,0,71.91
275.0,0.0,275.0,740.3000000000001,740.3000000000001,137.5,19.0,0,0,-1.0,2168.1000000000004,-1.0,0,65.875
220.0,0.0,330.0,715.1,715.1,137.5,18.2,0,0,-1.0,2117.7,-1.0,0,59.5
495.0,27.5,27.5,849.0,849.0,137.5,22.8,0,0,-1.0,2385.5,-1.0,0,68.50999999999999
440.0,55.0,55.0,832.9,832.9,137.5,21.5,0,0,-1.0,2353.3,-1.0,0,71.22999999999999
385.0,82.5,82.5,816.0999999999999,816.0999999999999,137.5,20.6,0,0,-1.0,2319.7,-1.0,0,72.42
330.0,110.0,110.0,799.6,799.6,137.5,19.5,0,0,-1.0,2286.7,-1.0,0,68.0
275.0,137.5,137.5,783.1,783.1,137.5,18.4,0,0,-1.0,2253.7,-1.0,0,62.9
220.0,165.0,165.0,766.0,766.0,137.5,17.9,0,0,-1.0,2219.5,-1.0,0,55.25
181.44,0.0,0.0,797.38,1014.85,197.0,0.0,0,0,3.43,2190.67,-1.0,0,27.455
178.56,0.0,0.0,795.09,1011.93,197.0,0.0,0,0,3.52,2182.58,-1.0,0,29.027499999999996
174.24,0.0,0.0,794.0,1010.55,197.0,0.0,0,0,3.48,2175.79,-1.0,0,25.5
148.32,0.0,45.6,798.1,1015.77,197.0,0.0,0,0,3.42,2204.79,-1.0,0,25.415
138.24,0.0,54.72,797.38,1014.85,197.0,0.0,0,0,3.49,2202.19,-1.0,0,27.71
128.16,0.0,63.84,796.66,1013.93,197.0,0.0,0,0,3.44,2199.59,-1.0,0,23.8
243.0,0.0,243.0,1127.0,1009.0,116.64,14.55,0,0,-1.0,2738.64,-1.0,0,61.199999999999996
243.0,0.0,184.0,1095.0,981.0,130.95,14.55,0,0,-1.0,2633.95,-1.0,0,66.3
243.0,0.0,243.0,1127.0,1009.0,116.64,14.55,0,0,-1.0,2738.64,-1.0,0,66.3
243.0,0.0,184.0,1095.0,981.0,130.95,14.55,0,0,-1.0,2633.95,-1.0,0,70.125
243.0,0.0,243.0,1112.0,996.0,126.36,14.55,0,0,-1.0,2720.36,-1.0,0,55.25
243.0,0.0,184.0,1087.0,974.0,135.8,14.55,0,0,-1.0,2623.8,-1.0,0,61.199999999999996
